sku,product_state,state_source,evidence_first_month_units,evidence_last_month_units,evidence_max_monthly_increase
OSDIAMOND7216100085,active,HEURISTIC_PROXY,4.0,6.0,4.0
OSDIAMOND72201901085,active,HEURISTIC_PROXY,0.0,4.0,6.0
OSDIAMOND72201901160,active,HEURISTIC_PROXY,0.0,2.0,4.0
OSDIAMOND7244104085,active,HEURISTIC_PROXY,0.0,5.0,4.0
OSDIAMOND7244104160,active,HEURISTIC_PROXY,0.0,2.0,4.0
OSDIAMOND7252100085,active,HEURISTIC_PROXY,8.0,9.0,3.0
OSDJOBIE500085,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSDUKEBE080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSDUKEBE135,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSDUKEBE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSDUKEBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSDUKEMU080,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OSDUKEMU135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSDUKEMU160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSDUKEMU200,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OSDUKERED080,phase_out,HEURISTIC_PROXY,4.0,1.0,2.0
OSDUKERED135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSDUKERED160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OSDUKERED200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSFACES160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSFLUXBE080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSFLUXBE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSFLUXBL080,phase_out,HEURISTIC_PROXY,4.0,1.0,2.0
OSFLUXBL160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSGIVBE080,active,HEURISTIC_PROXY,9.0,12.0,4.0
OSGIVBE080T,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSGIVBE120R,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
OSGIVBE160,active,HEURISTIC_PROXY,5.0,6.0,5.0
OSGIVBE160OV,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSGIVBE160R,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
OSGIVBE200R,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSGIVBR080T,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSGIVBR200R,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSGIVIV080,active,HEURISTIC_PROXY,11.0,10.0,4.0
OSGIVIV120R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSGIVIV135,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OSGIVIV160,active,HEURISTIC_PROXY,6.0,6.0,4.0
OSGIVIV200R,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSHARMONY225100160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSHARMONY225100200,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSHARMONY225300160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSHUSKBE060,active,HEURISTIC_PROXY,3.0,2.0,3.0
OSHUSKBE080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSHUSKBE160,phase_out,HEURISTIC_PROXY,12.0,2.0,0.0
OSHUSKGR200,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OSHUSKRU135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSJOSEFYE135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSJOSEFYE160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSJOY990080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSJOYBL160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSJOYPI160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSKARIM080,active,HEURISTIC_PROXY,14.0,4.0,3.0
OSKASHQAI4301401080,active,HEURISTIC_PROXY,3.0,5.0,5.0
OSKASHQAI4301501080,active,HEURISTIC_PROXY,14.0,10.0,5.0
OSKASHQAI4301501160,active,HEURISTIC_PROXY,4.0,6.0,3.0
OSKASHQAI4328401080,active,HEURISTIC_PROXY,3.0,8.0,6.0
OSKASHQAI4355500160,active,HEURISTIC_PROXY,3.0,4.0,3.0
OSKASHQAI4355500200,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
OSKASHQAI4378300160,active,HEURISTIC_PROXY,3.0,6.0,3.0
OSMINA160,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
OSMINA200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSMIREILLEBR080,active,HEURISTIC_PROXY,2.0,10.0,9.0
OSMIREILLEBR160,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
OSMIREILLEGO080,active,HEURISTIC_PROXY,0.0,9.0,6.0
OSMIREILLEGO160,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OSMIREILLEGR080,active,HEURISTIC_PROXY,0.0,4.0,4.0
OSMIREILLEGR200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSNATIVEBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSNISABL080,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
OSNISAGR080,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
OSNISAGR160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSNISAYE135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSNOVA11900080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSNOVAMU135,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSNOVAMU160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OSNOVAMU200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSOREABE170,phase_out,HEURISTIC_PROXY,5.0,2.0,1.0
OSOREABE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSOREABL140,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OSOREABL170,phase_out,HEURISTIC_PROXY,5.0,1.0,1.0
OSOREABL200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSOREAGREEN140,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OSOREAGREEN170,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
OSOREAGREEN200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSPATINA50041022135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSPHYTON160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSPIAZZOCR080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSPIAZZOCR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSPIAZZOCR200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSPIAZZOGR135,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OSPIAZZOGR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSPLAY184135,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSPLAY185135,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSPLAY194135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSPRISMABL080,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OSPRISMABR080,phase_out,HEURISTIC_PROXY,4.0,1.0,1.0
OSPRISMABR135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSPRISMABR160,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
OSPRISMAPI080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSPRISMAPI160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSRADIANCE300160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSRANADO135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSRAP13104080,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
OSROCKS080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSROCKS160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSSAFAMU080,active,HEURISTIC_PROXY,7.0,11.0,8.0
OSSAFAMU160,active,HEURISTIC_PROXY,2.0,10.0,3.0
OSSAHELBE080T,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
OSSAHELBE135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSSAHELBE160,phase_out,HEURISTIC_PROXY,8.0,3.0,1.0
OSSOLMA080,active,HEURISTIC_PROXY,10.0,4.0,3.0
OSSOLMA135,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
OSSOLMA160,phase_out,HEURISTIC_PROXY,8.0,2.0,0.0
OSSOLMA200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSTAGORE080,phase_out,HEURISTIC_PROXY,5.0,2.0,0.0
OSTAGORE200,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OSVIDAMU080,phase_out,HEURISTIC_PROXY,10.0,3.0,1.0
OSVIDAMU135,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSVIDAMU160,phase_out,HEURISTIC_PROXY,5.0,1.0,2.0
OSVIDAMU200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OSVIVIDEW700125,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OSVIVIDRU160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTA120060,active,HEURISTIC_PROXY,0.0,7.0,13.0
OUTALLEGRO100140,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
OUTALLEGRO100160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
OUTALLEGRO101140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTALLEGRO101160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OUTALLEGRO10180,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTALLEGRO120160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OUTALLEGRO123130,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
OUTALLEGRO125130,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
OUTALLEGRO125160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTALLEGRO126080,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
OUTALLEGRO126080T,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OUTALLEGRO127080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTALLEGRO128160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OUTALLEGRO20080,active,HEURISTIC_PROXY,0.0,14.0,14.0
OUTALLEGRO24080,active,HEURISTIC_PROXY,0.0,14.0,14.0
OUTALLEGRO92080,active,HEURISTIC_PROXY,0.0,14.0,14.0
OUTALLEGROROAD120,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTALLUREBE080,active,HEURISTIC_PROXY,0.0,2.0,3.0
OUTALLUREBL080,active,HEURISTIC_PROXY,0.0,3.0,3.0
OUTCOSYGO060,active,HEURISTIC_PROXY,0.0,2.0,4.0
OUTCOSYGR060,active,HEURISTIC_PROXY,2.0,3.0,3.0
OUTCOSYGR080,active,HEURISTIC_PROXY,2.0,2.0,4.0
OUTCOSYLGR080,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OUTCOSYLGR160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OUTCOSYPI080,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OUTCOSYWH060,active,HEURISTIC_PROXY,2.0,1.0,4.0
OUTCOSYWH080,active,HEURISTIC_PROXY,2.0,7.0,3.0
OUTCOSYWH160,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OUTCOTTONNAT080,active,HEURISTIC_PROXY,0.0,0.0,3.0
OUTE116060,active,HEURISTIC_PROXY,5.0,4.0,3.0
OUTE119060,phase_out,HEURISTIC_PROXY,5.0,0.0,0.0
OUTELEMENTSCR080,active,HEURISTIC_PROXY,0.0,1.0,3.0
OUTEZRADGR060,active,HEURISTIC_PROXY,14.0,8.0,10.0
OUTEZRADGR080,active,HEURISTIC_PROXY,9.0,14.0,11.0
OUTEZRADGR120,phase_out,HEURISTIC_PROXY,5.0,1.0,1.0
OUTEZRAWH060,active,HEURISTIC_PROXY,0.0,0.0,10.0
OUTEZRAWH080,active,HEURISTIC_PROXY,8.0,4.0,6.0
OUTEZRAWH120,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
OUTEZRAWH160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OUTFLORENCE6015BL060,active,HEURISTIC_PROXY,9.0,5.0,3.0
OUTFLORENCE6015BL080,active,HEURISTIC_PROXY,9.0,16.0,6.0
OUTFLORENCE6015BL160,active,HEURISTIC_PROXY,6.0,4.0,4.0
OUTFLORENCE6015GO060,active,HEURISTIC_PROXY,12.0,6.0,5.0
OUTFLORENCE6015GO080,active,HEURISTIC_PROXY,9.0,21.0,13.0
OUTFLORENCE6015GO140,phase_out,HEURISTIC_PROXY,3.0,0.0,1.0
OUTFLORENCE6015GO160,active,HEURISTIC_PROXY,8.0,5.0,4.0
OUTFLORENCE6015GO200,active,HEURISTIC_PROXY,2.0,5.0,3.0
OUTFLORENCE6015GR060,active,HEURISTIC_PROXY,15.0,6.0,3.0
OUTFLORENCE6015GR080,active,HEURISTIC_PROXY,10.0,21.0,11.0
OUTFLORENCE6015GR160,active,HEURISTIC_PROXY,7.0,5.0,3.0
OUTFLORENCE6015GR200,active,HEURISTIC_PROXY,0.0,6.0,5.0
OUTFLORENCE6015LI060,active,HEURISTIC_PROXY,10.0,7.0,3.0
OUTFLORENCE6015LI080,active,HEURISTIC_PROXY,12.0,27.0,12.0
OUTFLORENCE6015LI160,active,HEURISTIC_PROXY,6.0,10.0,3.0
OUTFLORENCE6015LI200,active,HEURISTIC_PROXY,2.0,7.0,6.0
OUTFLORENCE6015VI060,active,HEURISTIC_PROXY,13.0,6.0,4.0
OUTFLORENCE6015VI080,active,HEURISTIC_PROXY,12.0,18.0,12.0
OUTFLORENCE6015VI140,active,HEURISTIC_PROXY,3.0,2.0,5.0
OUTFLORENCE6015VI160,active,HEURISTIC_PROXY,10.0,6.0,8.0
OUTFLORENCE6770BL060,active,HEURISTIC_PROXY,12.0,1.0,3.0
OUTFLORENCE6770BL080,active,HEURISTIC_PROXY,15.0,11.0,7.0
OUTFLORENCE6770BL160,phase_out,HEURISTIC_PROXY,9.0,0.0,0.0
OUTFLORENCE6770GO060,active,HEURISTIC_PROXY,11.0,2.0,6.0
OUTFLORENCE6770GO080,active,HEURISTIC_PROXY,16.0,14.0,3.0
OUTFLORENCE6770GO160,active,HEURISTIC_PROXY,10.0,7.0,4.0
OUTFLORENCE6770GO200,phase_out,HEURISTIC_PROXY,3.0,1.0,2.0
OUTFLORENCE6770GR060,active,HEURISTIC_PROXY,22.0,7.0,5.0
OUTFLORENCE6770GR140,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
OUTFLORENCE6770GR160,phase_out,HEURISTIC_PROXY,10.0,0.0,0.0
OUTFLORENCE6770GR200,active,HEURISTIC_PROXY,0.0,5.0,5.0
OUTFLORENCE6770LI060,active,HEURISTIC_PROXY,12.0,5.0,9.0
OUTFLORENCE6770LI080,active,HEURISTIC_PROXY,18.0,14.0,5.0
OUTFLORENCE6770LI160,active,HEURISTIC_PROXY,10.0,6.0,4.0
OUTFLORENCE6770LI200,active,HEURISTIC_PROXY,0.0,6.0,6.0
OUTFLORENCE6770VI060,active,HEURISTIC_PROXY,11.0,2.0,3.0
OUTFLORENCE6770VI080,phase_out,HEURISTIC_PROXY,12.0,3.0,0.0
OUTFLORENCE6770VI140,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
OUTFLORENCE6770VI160,phase_out,HEURISTIC_PROXY,13.0,0.0,1.0
OUTFLORENCE6770VI200,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
OUTLAGOSLG05120,active,HEURISTIC_PROXY,0.0,7.0,7.0
OUTLAGOSLG05160,active,HEURISTIC_PROXY,0.0,9.0,9.0
OUTLILYYE050,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTMAVIRABE060,active,HEURISTIC_PROXY,9.0,9.0,5.0
OUTMAVIRABE080,active,HEURISTIC_PROXY,6.0,7.0,4.0
OUTMAVIRADGR060,active,HEURISTIC_PROXY,8.0,13.0,11.0
OUTMAVIRADGR080,active,HEURISTIC_PROXY,7.0,15.0,5.0
OUTMAVIRAGO060,active,HEURISTIC_PROXY,5.0,11.0,4.0
OUTMAVIRAGO080,active,HEURISTIC_PROXY,9.0,17.0,5.0
OUTMAVIRAIV060,active,HEURISTIC_PROXY,0.0,9.0,3.0
OUTMAVIRAIV080,active,HEURISTIC_PROXY,3.0,9.0,4.0
OUTMAVIRAIV160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OUTMAVIRALGR060,active,HEURISTIC_PROXY,6.0,15.0,6.0
OUTMAVIRALGR080,active,HEURISTIC_PROXY,7.0,14.0,5.0
OUTMAVIRATQ060,active,HEURISTIC_PROXY,7.0,12.0,5.0
OUTMAVIRATQ080,active,HEURISTIC_PROXY,7.0,14.0,5.0
OUTMODERNSOFT4191GR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTMODERNSOFT4329GR080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OUTMODERNSOFT4701PI080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTMOLACO060,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTMYSTIQUEGO080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTOMEGA900GR057,active,HEURISTIC_PROXY,0.0,15.0,15.0
OUTOMEGA900GR125,active,HEURISTIC_PROXY,0.0,3.0,3.0
OUTOMEGA901BE057,active,HEURISTIC_PROXY,0.0,14.0,14.0
OUTOMEGA902WHGR057,active,HEURISTIC_PROXY,0.0,9.0,9.0
OUTOMEGA902WHGR125,active,HEURISTIC_PROXY,0.0,3.0,3.0
OUTORIANA6185GO080,active,HEURISTIC_PROXY,0.0,0.0,3.0
OUTORIANA6340GR080,active,HEURISTIC_PROXY,0.0,2.0,3.0
OUTORIANALI080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OUTPACI05BLU060,active,HEURISTIC_PROXY,2.0,10.0,6.0
OUTPACI05BLU080,active,HEURISTIC_PROXY,9.0,8.0,4.0
OUTPACI05BLU140,phase_out,HEURISTIC_PROXY,3.0,0.0,2.0
OUTPACI05BLU160,active,HEURISTIC_PROXY,4.0,4.0,5.0
OUTPACI05BLU200,active,HEURISTIC_PROXY,0.0,6.0,6.0
OUTPACI05GLB060,active,HEURISTIC_PROXY,1.0,6.0,5.0
OUTPACI05GLB080,active,HEURISTIC_PROXY,3.0,4.0,5.0
OUTPACI05GLB140,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
OUTPACI05GLB160,active,HEURISTIC_PROXY,3.0,6.0,4.0
OUTPACI05GLB200,active,HEURISTIC_PROXY,0.0,6.0,6.0
OUTPACI05GRI060,active,HEURISTIC_PROXY,1.0,2.0,6.0
OUTPACI05GRI080,active,HEURISTIC_PROXY,4.0,7.0,4.0
OUTPACI05GRI160,active,HEURISTIC_PROXY,3.0,2.0,4.0
OUTPACI05GRI200,active,HEURISTIC_PROXY,1.0,6.0,5.0
OUTPACI05MOV060,active,HEURISTIC_PROXY,4.0,8.0,4.0
OUTPACI05MOV080,active,HEURISTIC_PROXY,6.0,8.0,4.0
OUTPACI05MOV100,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTPACI05MOV160,active,HEURISTIC_PROXY,7.0,7.0,5.0
OUTPACI05VRD060,active,HEURISTIC_PROXY,5.0,4.0,8.0
OUTPACI05VRD080,active,HEURISTIC_PROXY,11.0,11.0,4.0
OUTPACI05VRD140,phase_out,HEURISTIC_PROXY,3.0,1.0,2.0
OUTPACI05VRD200,active,HEURISTIC_PROXY,0.0,3.0,3.0
OUTPACI31BLU060,active,HEURISTIC_PROXY,7.0,6.0,4.0
OUTPACI31BLU080,active,HEURISTIC_PROXY,4.0,10.0,6.0
OUTPACI31BLU160,active,HEURISTIC_PROXY,8.0,5.0,6.0
OUTPACI31BLU200,active,HEURISTIC_PROXY,1.0,7.0,7.0
OUTPACI31GLB060,active,HEURISTIC_PROXY,0.0,3.0,6.0
OUTPACI31GLB080,active,HEURISTIC_PROXY,7.0,10.0,5.0
OUTPACI31GLB160,active,HEURISTIC_PROXY,3.0,3.0,6.0
OUTPACI31GLB200,active,HEURISTIC_PROXY,0.0,3.0,4.0
OUTPACI31GRI060,active,HEURISTIC_PROXY,0.0,4.0,4.0
OUTPACI31GRI080,active,HEURISTIC_PROXY,4.0,7.0,5.0
OUTPACI31GRI100,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
OUTPACI31GRI140,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
OUTPACI31GRI160,active,HEURISTIC_PROXY,5.0,8.0,6.0
OUTPACI31MOV060,active,HEURISTIC_PROXY,0.0,4.0,4.0
OUTPACI31MOV080,active,HEURISTIC_PROXY,5.0,9.0,6.0
OUTPACI31MOV160,active,HEURISTIC_PROXY,7.0,10.0,7.0
OUTPACI31VRD060,active,HEURISTIC_PROXY,2.0,9.0,6.0
OUTPACI31VRD080,active,HEURISTIC_PROXY,10.0,10.0,6.0
OUTPACI31VRD160,active,HEURISTIC_PROXY,3.0,3.0,5.0
OUTPACI31VRD200,active,HEURISTIC_PROXY,0.0,2.0,3.0
OUTPAPILLONDGR060,active,HEURISTIC_PROXY,4.0,10.0,7.0
OUTPAPILLONLGR060,active,HEURISTIC_PROXY,0.0,5.0,9.0
OUTPAPILLONLI060,active,HEURISTIC_PROXY,0.0,10.0,9.0
OUTPAPILLONLPI060,active,HEURISTIC_PROXY,0.0,16.0,12.0
OUTPAPILLONPI060,active,HEURISTIC_PROXY,0.0,0.0,4.0
OUTPAPILLONTQ060,active,HEURISTIC_PROXY,0.0,12.0,10.0
OUTR117060,active,HEURISTIC_PROXY,0.0,5.0,13.0
OUTR122060,active,HEURISTIC_PROXY,3.0,1.0,3.0
OUTRIM03BR060,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OUTRIM03BR130,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
OUTRIM05BE060,active,HEURISTIC_PROXY,1.0,4.0,4.0
OUTRIM05BE080,active,HEURISTIC_PROXY,0.0,2.0,13.0
OUTRIM05BE130,active,HEURISTIC_PROXY,0.0,2.0,4.0
OUTRIM15CR060,active,HEURISTIC_PROXY,0.0,12.0,6.0
OUTRIM15CR080,active,HEURISTIC_PROXY,0.0,0.0,14.0
OUTRIM15CR130,active,HEURISTIC_PROXY,0.0,2.0,4.0
OUTRIM15CR160,active,HEURISTIC_PROXY,0.0,2.0,6.0
OUTRIM33GR060,active,HEURISTIC_PROXY,0.0,12.0,9.0
OUTRIM33GR080,active,HEURISTIC_PROXY,0.0,0.0,14.0
OUTRIM33GR130,active,HEURISTIC_PROXY,0.0,2.0,4.0
OUTRIM33GR160,active,HEURISTIC_PROXY,0.0,3.0,6.0
OUTROMANCEGR120R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTROMANCEROSE080R,active,HEURISTIC_PROXY,1.0,1.0,4.0
OUTROMANCEROSE120,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTROMANCEROSE150,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
OUTROMANTICCR080R,phase_out,HEURISTIC_PROXY,5.0,1.0,0.0
OUTROMANTICDKGR050,active,HEURISTIC_PROXY,2.0,1.0,4.0
OUTROMANTICDKGR080,active,HEURISTIC_PROXY,5.0,7.0,5.0
OUTROMANTICDKGR080R,active,HEURISTIC_PROXY,0.0,0.0,4.0
OUTROMANTICDKGR120,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
OUTROMANTICDKGR150,active,HEURISTIC_PROXY,3.0,2.0,3.0
OUTROMANTICTQ050,active,HEURISTIC_PROXY,5.0,6.0,6.0
OUTROMANTICTQ080,active,HEURISTIC_PROXY,2.0,17.0,8.0
OUTROMANTICTQ080R,active,HEURISTIC_PROXY,4.0,0.0,3.0
OUTROMANTICTQ120,phase_out,HEURISTIC_PROXY,4.0,1.0,2.0
OUTROMANTICTQ150,active,HEURISTIC_PROXY,1.0,3.0,3.0
OUTROMANTICYE050,active,HEURISTIC_PROXY,15.0,1.0,5.0
OUTROMANTICYE080,active,HEURISTIC_PROXY,0.0,10.0,5.0
OUTROMANTICYE080R,active,HEURISTIC_PROXY,1.0,0.0,3.0
OUTROMANTICYE120,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
OUTROMANTICYE120R,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
OUTROMANTICYE150,active,HEURISTIC_PROXY,4.0,6.0,3.0
OUTROMASOFTGR060,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTROMASOFTGR080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
OUTROMASOFTROSE080,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
OUTROMASOFTTE060,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
OUTSAFIRSF01080,active,HEURISTIC_PROXY,0.0,11.0,11.0
OUTSAFIRSF01080T,active,HEURISTIC_PROXY,0.0,3.0,3.0
OUTSAFIRSF01160,active,HEURISTIC_PROXY,0.0,10.0,10.0
OUTSAFIRSF02080,active,HEURISTIC_PROXY,0.0,10.0,10.0
OUTSAFIRSF02160,active,HEURISTIC_PROXY,0.0,10.0,10.0
OUTSAFIRSF03080,active,HEURISTIC_PROXY,0.0,7.0,7.0
OUTSAFIRSF03160,active,HEURISTIC_PROXY,0.0,10.0,10.0
OUTSAFIRSF04080,active,HEURISTIC_PROXY,0.0,10.0,10.0
OUTSAFIRSF04080T,active,HEURISTIC_PROXY,0.0,3.0,3.0
OUTSAFIRSF04160,active,HEURISTIC_PROXY,0.0,7.0,7.0
OUTSAFIRSF05080,active,HEURISTIC_PROXY,0.0,14.0,14.0
OUTSAFIRSF05160,active,HEURISTIC_PROXY,0.0,11.0,11.0
OUTSAFIRSF08080,active,HEURISTIC_PROXY,0.0,11.0,11.0
OUTSAFIRSF08080T,active,HEURISTIC_PROXY,0.0,3.0,3.0
OUTSAFIRSF08160,active,HEURISTIC_PROXY,0.0,11.0,11.0
OUTSAFIRSF09080,active,HEURISTIC_PROXY,0.0,13.0,13.0
OUTSAFIRSF09160,active,HEURISTIC_PROXY,0.0,11.0,11.0
OUTSAFIRSF10080,active,HEURISTIC_PROXY,0.0,11.0,11.0
OUTSAFIRSF10160,active,HEURISTIC_PROXY,0.0,10.0,10.0
OUTSOFIALATTE130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OUTSOFIALI160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OWFREYA080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OWHILLSBY103160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OWHILLSBY105160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OWHILLSBY106160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OWHILLSBY108160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
OWHILLSBY110160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
